"","mean","sd","2.5%","97.5%","rhat","ess_bulk","modelLabel"
"p[36]2",0.17737247165,0.0347282506577325,0.114470625,0.2532725,1.00186816704311,2571.77832270554,"grubb li distractor loc - Figure 5D"
"p[37]2",0.2364655105,0.0391704135924475,0.16748985,0.316375875,1.00094582439432,2246.47260063587,"grubb li distractor loc - Figure 5D"
"p[38]2",0.19441395465,0.0349377935240248,0.12939105,0.26690705,1.00063744437336,3901.95143846989,"grubb li distractor loc - Figure 5D"
"p[39]2",0.18637968905,0.0357762722231441,0.119074975,0.25940805,0.999757244128282,2224.29935766395,"grubb li distractor loc - Figure 5D"
"p[40]2",0.1787653165,0.0343766150738047,0.11423935,0.2516777,1.00005027556692,2693.09699340196,"grubb li distractor loc - Figure 5D"
"p[41]2",0.1792139846,0.0351882766038125,0.115008725,0.256538675,1.00125477216171,2178.06205290201,"grubb li distractor loc - Figure 5D"
"p[42]2",0.17031542375,0.0333041583181966,0.1084288,0.237298875,1.00559645278085,3293.64680924775,"grubb li distractor loc - Figure 5D"
"p[43]2",0.1874926421,0.0335193355966771,0.12742515,0.258068625,1.00117953993382,2173.30689920911,"grubb li distractor loc - Figure 5D"
"p[44]2",0.2196360105,0.0377513533802752,0.151093975,0.296498725,1.00009225158359,2918.55169554288,"grubb li distractor loc - Figure 5D"
"p[45]2",0.2349596535,0.0384150559556208,0.16501735,0.314796575,1.00039401930281,2053.5749362105,"grubb li distractor loc - Figure 5D"
"p[46]2",0.219073921,0.0380010661801768,0.152922825,0.300088,1.00196234145955,2460.24798977372,"grubb li distractor loc - Figure 5D"
"p[47]2",0.187587221,0.0345603407773923,0.124147225,0.25987925,1.00169855467629,2462.5348204524,"grubb li distractor loc - Figure 5D"
"p[48]2",0.18683692235,0.0353294691256729,0.122229275,0.26165975,1.00265385230592,2946.28834072332,"grubb li distractor loc - Figure 5D"
"p[49]2",0.1630867353,0.032874170753487,0.105267875,0.2328545,1.00140437972914,2674.93657777737,"grubb li distractor loc - Figure 5D"
"p[50]2",0.1791638515,0.0353264282629604,0.115298125,0.25298165,1.00094693818512,2647.3198286619,"grubb li distractor loc - Figure 5D"
"p[51]2",0.1629673025,0.0346357507743335,0.0999961225,0.2355934,1.00137044268954,2173.15351320898,"grubb li distractor loc - Figure 5D"
"p[52]2",0.16251447655,0.0345187126911883,0.0979828975,0.233508275,1.0016251747137,2779.34128568601,"grubb li distractor loc - Figure 5D"
"p[53]2",0.18646600465,0.0348155501841983,0.1225215,0.258584675,1.00038395454767,2610.61891344966,"grubb li distractor loc - Figure 5D"
"p[54]2",0.2264834295,0.0363077666820991,0.1582586,0.299358675,1.00006858453077,2120.1380959361,"grubb li distractor loc - Figure 5D"
"p[55]2",0.19490715005,0.0358008819590517,0.127572225,0.270721575,1.0021155387353,2265.74862297978,"grubb li distractor loc - Figure 5D"
"p[56]2",0.1703537452,0.0327388621892333,0.1086782,0.237896475,1.00182802287457,3068.41687108658,"grubb li distractor loc - Figure 5D"
"p[57]2",0.17047903295,0.0324281935544569,0.1108109,0.2397436,1.00016228215286,2702.0497511608,"grubb li distractor loc - Figure 5D"
"p[58]2",0.1953538585,0.0336927346206951,0.133788575,0.264698025,0.999811830110504,2523.90520384482,"grubb li distractor loc - Figure 5D"
"p[59]2",0.195888023,0.0352451954486221,0.13437365,0.27315655,1.00065540632464,2379.87096512123,"grubb li distractor loc - Figure 5D"
"p[60]2",0.1627029229,0.0339632727381993,0.0991661025,0.232541325,1.00054872746102,2420.00648640572,"grubb li distractor loc - Figure 5D"
"p[61]2",0.20351592115,0.0351747479724346,0.141263925,0.2764354,1.00571518272764,2189.71145389681,"grubb li distractor loc - Figure 5D"
"p[62]2",0.17926005375,0.0355220115049043,0.113955375,0.253033925,1.00014699437766,2984.10258907061,"grubb li distractor loc - Figure 5D"
"p[63]2",0.17097618705,0.035246192764398,0.106293425,0.24253715,1.00047087922245,2625.67550086204,"grubb li distractor loc - Figure 5D"
"p[64]2",0.17151122865,0.0347554005185495,0.108003775,0.242943575,1.00465599469965,2726.35557490534,"grubb li distractor loc - Figure 5D"
"p[65]2",0.1538532154,0.0317216453782947,0.0968157175,0.217586625,1.00203147701292,1766.63366413719,"grubb li distractor loc - Figure 5D"
"p[66]2",0.20148807375,0.036262268193991,0.138115725,0.2746715,1.00231795490205,2854.60744778251,"grubb li distractor loc - Figure 5D"
"p[67]2",0.17943540795,0.0350294602540474,0.1131595,0.251152275,1.00598013919438,2205.59473343477,"grubb li distractor loc - Figure 5D"
"p[68]2",0.21063523625,0.0372297805084205,0.14233015,0.286467325,1.00465777152616,2332.33478171591,"grubb li distractor loc - Figure 5D"
"p[69]2",0.2183043915,0.0370824420378968,0.149674775,0.297420625,1.00116707972775,2623.46220874389,"grubb li distractor loc - Figure 5D"
"p[70]2",0.2192964665,0.0365899582349816,0.153459725,0.297141375,0.999018703454113,2656.22527013356,"grubb li distractor loc - Figure 5D"
"p[71]2",0.202285578,0.0352704622471336,0.137657875,0.280670125,1.00416962712714,2421.07129858423,"grubb li distractor loc - Figure 5D"
"p[72]2",0.2112602271,0.0387200715012612,0.143958675,0.29678585,1.00228524775268,2729.50922121158,"grubb li distractor loc - Figure 5D"
"p[73]1",0.203270929,0.0371461147165114,0.13631085,0.280429825,1.00286175510997,2769.31094178634,"grubb li distractor loc - Figure 5D"
"p[74]1",0.16298777595,0.0330256901551354,0.101903975,0.23105055,1.00171184412049,2552.5049443515,"grubb li distractor loc - Figure 5D"
"p[75]1",0.1623423238,0.0332020367849723,0.102094425,0.230832025,1.00152141816506,2064.46838280523,"grubb li distractor loc - Figure 5D"
"p[76]1",0.2426211465,0.0394250621009513,0.171405725,0.324682325,1.00522896004755,2173.63016086618,"grubb li distractor loc - Figure 5D"
"p[77]1",0.1628690178,0.0332379543620479,0.102855175,0.23144305,1.00448221377785,1687.37762821845,"grubb li distractor loc - Figure 5D"
"p[78]1",0.226915778,0.0388267118889788,0.153658825,0.3102925,1.00115570041523,2582.75251179,"grubb li distractor loc - Figure 5D"
"p[79]1",0.19546754395,0.0353340614831322,0.131126425,0.2710468,1.00529547624895,3305.99219147747,"grubb li distractor loc - Figure 5D"
"p[80]1",0.1944879806,0.0369927441886189,0.126399175,0.269980875,1.00158229212991,3212.02514704652,"grubb li distractor loc - Figure 5D"
"p[81]1",0.1629401162,0.033991650154352,0.0983242625,0.238378625,1.00066032970086,2346.60896886886,"grubb li distractor loc - Figure 5D"
"p[82]1",0.1944130439,0.0346889558386287,0.12897415,0.266688975,1.00037329008589,3509.43615272753,"grubb li distractor loc - Figure 5D"
"p[83]1",0.2119090035,0.0391617975048566,0.14091825,0.2951924,1.00291290363949,3025.96385643284,"grubb li distractor loc - Figure 5D"
"p[84]1",0.1943996779,0.0357918713266061,0.1311003,0.2727981,1.00093502795067,3210.8994437969,"grubb li distractor loc - Figure 5D"
"p[85]1",0.18664744665,0.0351104452284631,0.123284525,0.2624118,1.0018994092553,2873.24082246096,"grubb li distractor loc - Figure 5D"
"p[86]1",0.17900265445,0.0353412321401309,0.116541075,0.25537435,1.00190822483383,2386.90550249197,"grubb li distractor loc - Figure 5D"
"p[87]1",0.1782477863,0.0328699650890945,0.118422675,0.24641225,1.00006468769191,2417.55069317219,"grubb li distractor loc - Figure 5D"
"p[88]1",0.1867098429,0.0339407055614591,0.1256243,0.25857295,1.00327273145447,2725.22050330474,"grubb li distractor loc - Figure 5D"
"p[89]1",0.2105718815,0.0365003588690885,0.143004925,0.289883425,1.00318385201459,2543.54303626052,"grubb li distractor loc - Figure 5D"
"p[90]1",0.14694203945,0.0334185986847195,0.0825453075,0.214756725,1.00512798133789,1990.92143391277,"grubb li distractor loc - Figure 5D"
"p[91]1",0.19513692255,0.0354916792809342,0.13068945,0.268454675,1.00051030560868,2523.31987918839,"grubb li distractor loc - Figure 5D"
"p[92]1",0.19563861915,0.0355453221331449,0.133276675,0.2696945,1.00140021433946,3443.02384050094,"grubb li distractor loc - Figure 5D"
"p[93]1",0.20356452255,0.0375456904071821,0.13529115,0.2806767,1.00972546855456,2604.25374326932,"grubb li distractor loc - Figure 5D"
"p[94]1",0.1868138894,0.0346349010470703,0.123436675,0.25669245,1.00025952436518,3927.22305556133,"grubb li distractor loc - Figure 5D"
"p[95]1",0.2035044405,0.0366951361774282,0.1361036,0.282163275,0.99946532315896,3010.39947363399,"grubb li distractor loc - Figure 5D"
"p[96]1",0.20385950715,0.0368039124721897,0.1380322,0.280404975,1.00164572451794,3016.97304199403,"grubb li distractor loc - Figure 5D"
"p[97]1",0.2360887245,0.0396052218079362,0.1662664,0.325368325,1.00124269418529,2010.0203635189,"grubb li distractor loc - Figure 5D"
"a2",17.15371172,5.08348462980116,9.39927825,28.8156825,1.00417714817683,442.399420985461,"grubb li distractor loc - Figure 5D"
"b2",71.967297,21.3522639531785,38.97342,122.106125,1.00455722170624,447.888220056465,"grubb li distractor loc - Figure 5D"
"p[1]3",0.17375622355,0.0255724198762298,0.124854125,0.2242325,1.00231481686277,2886.15075450965,"massa distractor loc - Figure 5B"
"p[2]3",0.199404933,0.0287794673785636,0.146357925,0.26002505,1.00371327206329,2555.43205287162,"massa distractor loc - Figure 5B"
"p[3]3",0.203997414,0.0293440211988859,0.149487875,0.2652124,0.999598431379776,2776.63562758591,"massa distractor loc - Figure 5B"
"p[4]3",0.2058673485,0.0293476073461282,0.152553475,0.265558325,1.00166400065739,2996.18050075849,"massa distractor loc - Figure 5B"
"p[5]3",0.200979445,0.0291503310453587,0.1480377,0.2611406,1.00834923893539,2561.44299206886,"massa distractor loc - Figure 5B"
"p[6]3",0.204774712,0.0307205074044953,0.14812975,0.2667442,1.00515387619593,2356.93272239941,"massa distractor loc - Figure 5B"
"p[7]3",0.194753348,0.0287963587217327,0.143081075,0.256419375,1.00175906768339,3713.90502997495,"massa distractor loc - Figure 5B"
"p[8]3",0.189672683,0.027588937805652,0.139345625,0.246120075,1.00118319866579,2924.13279071562,"massa distractor loc - Figure 5B"
"p[9]3",0.2002099525,0.0292275883372757,0.1446326,0.2609624,1.00117743280505,3173.74406529383,"massa distractor loc - Figure 5B"
"p[10]3",0.1998481145,0.0287332486055633,0.145129275,0.258914525,1.00061335063364,3617.3352135546,"massa distractor loc - Figure 5B"
"p[11]3",0.2097046505,0.0302936444050401,0.149010375,0.2723864,1.00468560864003,2355.5015769249,"massa distractor loc - Figure 5B"
"p[12]3",0.1895484665,0.0280307210722235,0.137109725,0.243878575,1.00105756916261,2485.02957871103,"massa distractor loc - Figure 5B"
"p[13]3",0.194433023,0.0299639862356803,0.139586175,0.255405575,0.999665618077418,2845.73053607994,"massa distractor loc - Figure 5B"
"p[14]3",0.18931514005,0.0273530033498667,0.139218375,0.245506925,0.999705315293692,2650.53151583366,"massa distractor loc - Figure 5B"
"p[15]3",0.199892926,0.0284167812246762,0.147767325,0.259985425,1.00315923412419,3373.26740570786,"massa distractor loc - Figure 5B"
"p[16]3",0.220802401,0.0298346996695356,0.1645793,0.2816044,1.00597616111012,2985.3708233073,"massa distractor loc - Figure 5B"
"p[17]3",0.1937914215,0.0282017212688357,0.14143445,0.24898825,1.00284945199758,2363.4440517669,"massa distractor loc - Figure 5B"
"p[18]3",0.16290842865,0.0278484185134466,0.109335775,0.221106475,1.00034909640155,3079.50570022195,"massa distractor loc - Figure 5B"
"p[19]3",0.1941428225,0.02815385044532,0.14226205,0.24956865,1.00360257459507,3070.64798278999,"massa distractor loc - Figure 5B"
"p[20]3",0.1844896515,0.0275600833871235,0.1329602,0.2401915,1.00621729186567,2460.02607829273,"massa distractor loc - Figure 5B"
"p[21]3",0.1530756832,0.0270526527788231,0.1029331,0.2064004,1.00369305622025,2002.81238753722,"massa distractor loc - Figure 5B"
"p[22]3",0.1907480203,0.0289513554875232,0.1376721,0.248833025,1.00276516668858,2413.74580150956,"massa distractor loc - Figure 5B"
"p[23]3",0.2104153445,0.0287923085034233,0.154359975,0.2694586,1.00042693082118,3083.91940686894,"massa distractor loc - Figure 5B"
"p[24]3",0.2101672525,0.0294258572355466,0.15573085,0.272794775,1.00035197565946,3743.52365678226,"massa distractor loc - Figure 5B"
"p[25]3",0.205467761,0.0293615379557073,0.14911025,0.26446775,1.00360397590759,3540.64837420014,"massa distractor loc - Figure 5B"
"p[26]3",0.16930081065,0.0273818779603111,0.1177971,0.2247878,1.00627486395697,2673.11976487817,"massa distractor loc - Figure 5B"
"p[27]3",0.188961776,0.0273847216951713,0.1375564,0.244252525,1.00473332376414,2938.1008249204,"massa distractor loc - Figure 5B"
"p[28]3",0.178162181,0.0276392810287484,0.127156125,0.236205225,1.00900133590554,2538.57718604535,"massa distractor loc - Figure 5B"
"p[29]3",0.20946142,0.0302551326555942,0.15445255,0.2733682,1.00058191406745,2639.63107353766,"massa distractor loc - Figure 5B"
"p[30]3",0.225210095,0.0306348416189881,0.168897375,0.2882577,1.00042655007834,2317.98608478969,"massa distractor loc - Figure 5B"
"p[31]3",0.2252432955,0.0304096745978768,0.16772835,0.2874803,1.00089217678046,3043.33541174006,"massa distractor loc - Figure 5B"
"p[32]3",0.23197492,0.032147323905245,0.1744614,0.2998472,1.0002182678955,2402.62531700529,"massa distractor loc - Figure 5B"
"p[33]3",0.2310239235,0.0318621071792121,0.17233825,0.2945243,1.00242439765174,2771.4820647398,"massa distractor loc - Figure 5B"
"p[34]3",0.1589447727,0.0285538466714873,0.106632625,0.2152495,1.00243358701575,2426.01415194044,"massa distractor loc - Figure 5B"
"p[35]3",0.2099862795,0.0298030977618515,0.15349505,0.272462925,1.00021954169678,3497.89683277487,"massa distractor loc - Figure 5B"
"p[36]3",0.1997253655,0.0287927234683917,0.14454345,0.259003,1.00406455707051,2348.09750801694,"massa distractor loc - Figure 5B"
"p[37]3",0.194063894,0.0280816872728084,0.142483425,0.251084675,1.00322834741985,2472.44629627968,"massa distractor loc - Figure 5B"
"p[38]3",0.18431743195,0.0271880205755003,0.13349135,0.240399475,1.00438442997582,2345.87352792797,"massa distractor loc - Figure 5B"
"p[39]3",0.195092556,0.0282669463198979,0.1402544,0.253289025,1.00330582949311,2508.00141015555,"massa distractor loc - Figure 5B"
"p[40]3",0.20015909,0.0291039688303458,0.14364475,0.2596145,1.00259948709991,3063.54314614331,"massa distractor loc - Figure 5B"
"p[41]3",0.225588016,0.0305191277382512,0.17158385,0.2905326,1.00345405735477,2076.94321344254,"massa distractor loc - Figure 5B"
"p[42]3",0.1946008015,0.0291817977026378,0.13972725,0.253421625,1.00100858942426,2989.8785436686,"massa distractor loc - Figure 5B"
"p[43]3",0.168148878,0.0277107009893053,0.1163434,0.2271266,1.00207004653264,1890.15393479054,"massa distractor loc - Figure 5B"
"p[44]3",0.2005278015,0.0295520489917518,0.14701505,0.260728025,1.00048173950387,2603.23778543477,"massa distractor loc - Figure 5B"
"p[45]3",0.2311295885,0.0314256256325211,0.17022955,0.297172175,0.9993336924323,2678.31324870658,"massa distractor loc - Figure 5B"
"p[46]3",0.2043212215,0.0280884869184355,0.15402105,0.261907825,1.00028363178948,2781.66961224928,"massa distractor loc - Figure 5B"
"p[47]3",0.230443424,0.0310661907650189,0.17578115,0.29290255,1.0032467910896,2639.21093976363,"massa distractor loc - Figure 5B"
"p[48]3",0.1687676899,0.0271949922870361,0.11832185,0.2277137,1.00250293997324,2103.10570671745,"massa distractor loc - Figure 5B"
"p[49]3",0.2516118985,0.0318200303538676,0.19214745,0.316659,1.0035935235712,2337.85991014487,"massa distractor loc - Figure 5B"
"p[50]3",0.2160133255,0.0303704814952229,0.160487675,0.276157525,1.00849338120868,3640.7114125583,"massa distractor loc - Figure 5B"
"p[51]3",0.2102672215,0.0306964338425616,0.155547025,0.27308435,0.999761811898645,3790.13545669868,"massa distractor loc - Figure 5B"
"p[52]3",0.189433043,0.028896898007007,0.135190625,0.2462873,0.999718664704926,2618.78901664769,"massa distractor loc - Figure 5B"
"p[53]3",0.204664945,0.0287546506038006,0.15309935,0.2638493,1.00101814831026,3066.78430390545,"massa distractor loc - Figure 5B"
"p[54]3",0.1950246035,0.0292048172917039,0.140556125,0.25701015,0.999400677947948,3045.2658290832,"massa distractor loc - Figure 5B"
"p[55]3",0.184159785,0.0274927064846789,0.134179475,0.24048545,1.00365635607905,3221.42121498146,"massa distractor loc - Figure 5B"
"p[56]3",0.1892818635,0.0291490853421168,0.135525925,0.248678875,1.00055959210202,2584.63540504192,"massa distractor loc - Figure 5B"
"p[57]3",0.2263907125,0.0304985889367428,0.1703811,0.2893797,1.00249777220588,3325.56334028482,"massa distractor loc - Figure 5B"
"p[58]3",0.189015181,0.0285176647508287,0.1345784,0.24723935,1.0051256783319,3336.19060904698,"massa distractor loc - Figure 5B"
"p[59]3",0.2005227195,0.0270570478627537,0.1494446,0.255436275,1.00202682912871,2934.96330706169,"massa distractor loc - Figure 5B"
"p[60]3",0.2511692625,0.0325169286254131,0.191512175,0.31724155,0.999720149094326,1921.13424273097,"massa distractor loc - Figure 5B"
"p[61]3",0.2205519495,0.0293082966739098,0.163811075,0.2835055,1.0010834904037,3069.69486912412,"massa distractor loc - Figure 5B"
"p[62]3",0.1898316045,0.0302938522993469,0.1342002,0.253559725,1.00662089336503,2798.56939305237,"massa distractor loc - Figure 5B"
"p[63]3",0.1845011911,0.0283291356494621,0.132877625,0.242863475,1.00629295168149,3023.41783185066,"massa distractor loc - Figure 5B"
"p[64]3",0.16837819705,0.0264450144614152,0.11881505,0.222947025,1.00175399258906,2087.36073825194,"massa distractor loc - Figure 5B"
"p[65]3",0.215705088,0.0299963342062186,0.1596422,0.276491125,1.00101965120466,2635.18721316489,"massa distractor loc - Figure 5B"
"p[66]3",0.21505374,0.030361469938951,0.157256425,0.273604125,1.00151355228713,3438.025897776,"massa distractor loc - Figure 5B"
"p[67]3",0.18988643655,0.0279991663211187,0.136269175,0.2466864,1.00152738435946,2276.65407356053,"massa distractor loc - Figure 5B"
"p[68]3",0.1898814105,0.0293453161478097,0.135242375,0.251036425,1.00216477336696,3197.7620953292,"massa distractor loc - Figure 5B"
"p[69]3",0.2058748475,0.028853554646943,0.150952225,0.2672777,1.00039219907758,2966.4729263259,"massa distractor loc - Figure 5B"
"p[70]3",0.209377592,0.0296356737403684,0.151880725,0.268573475,1.00390562167405,2735.28528637843,"massa distractor loc - Figure 5B"
"p[71]3",0.18490490335,0.0273415576480641,0.13300825,0.240312625,1.00390988108484,2771.38522972847,"massa distractor loc - Figure 5B"
"p[72]3",0.17401670325,0.0290543503144393,0.1205241,0.236033725,1.00299795996075,2577.93159451038,"massa distractor loc - Figure 5B"
"a3",23.47428304,6.40740316160152,13.5957925,38.8618625,1.00354330930718,629.93085631194,"massa distractor loc - Figure 5B"
"b3",93.9826467,25.7354810870374,54.771325,153.507225,1.00290828248773,634.736174604257,"massa distractor loc - Figure 5B"
"p[1]4",0.1973332825,0.0188357999869734,0.162934575,0.2350187,1.00098498472812,3427.1339620296,"transfer learning distractor loc - Figure 6B"
"p[2]4",0.2132600195,0.0193743901513826,0.17756545,0.253328,1.00043976313678,3765.39506462002,"transfer learning distractor loc - Figure 6B"
"p[3]4",0.1998984565,0.020303784506706,0.161980875,0.241512025,1.00313363529559,3102.74836132867,"transfer learning distractor loc - Figure 6B"
"p[4]4",0.21155296,0.0202938097469258,0.17322225,0.25298375,1.00020137406368,4140.32264155797,"transfer learning distractor loc - Figure 6B"
"p[5]4",0.204210939,0.0185378589705739,0.167593525,0.240992475,1.00028527733437,3207.36826964852,"transfer learning distractor loc - Figure 6B"
"p[6]4",0.202570448,0.0189278389402163,0.167855075,0.241474025,1.0013103896925,4156.2942761387,"transfer learning distractor loc - Figure 6B"
"p[7]4",0.1880490215,0.0193556322122065,0.152744925,0.225156775,1.0045614592675,4324.08883056715,"transfer learning distractor loc - Figure 6B"
"p[8]4",0.1766798925,0.01829020599585,0.140693025,0.213416025,0.999931617245888,2952.48765633419,"transfer learning distractor loc - Figure 6B"
"p[9]4",0.2226359175,0.0200411278882754,0.185425725,0.262989275,1.00171255291859,3980.12044257162,"transfer learning distractor loc - Figure 6B"
"p[10]4",0.1771289655,0.0190002120686754,0.14087025,0.215615175,1.00194381858363,4015.41331545396,"transfer learning distractor loc - Figure 6B"
"p[11]4",0.202512463,0.0188429346439356,0.1664814,0.242393125,1.00216361865358,4036.64666549064,"transfer learning distractor loc - Figure 6B"
"p[12]4",0.222868352,0.0206533272337173,0.182590225,0.264831325,1.00078849720331,3670.68833927822,"transfer learning distractor loc - Figure 6B"
"p[13]4",0.2119885805,0.0197978326251347,0.17608195,0.25096565,1.00080138704991,3753.08821842475,"transfer learning distractor loc - Figure 6B"
"p[14]4",0.2071874675,0.0203478346747982,0.1691381,0.251271225,1.00271408593129,4250.54965392546,"transfer learning distractor loc - Figure 6B"
"p[15]4",0.2162101725,0.0198438309552676,0.17891885,0.25628675,1.00327132847946,4034.47145697618,"transfer learning distractor loc - Figure 6B"
"p[16]4",0.188263777,0.0189858614221805,0.151682425,0.225687775,1.00658132595387,3810.02028470265,"transfer learning distractor loc - Figure 6B"
"p[17]4",0.216434703,0.019758461981129,0.17802875,0.256164175,1.00095282279311,4981.3220160176,"transfer learning distractor loc - Figure 6B"
"p[18]4",0.1930476685,0.0186555150745284,0.15625675,0.228742,1.00126193259232,4603.48132740167,"transfer learning distractor loc - Figure 6B"
"p[19]4",0.2051204715,0.019436336708354,0.168363375,0.244312425,1.00172188851213,3463.30188690548,"transfer learning distractor loc - Figure 6B"
"p[20]4",0.206981667,0.0199947035134159,0.170604725,0.247190475,1.00036649509287,4648.57865408584,"transfer learning distractor loc - Figure 6B"
"p[21]4",0.1956802895,0.019522897388859,0.1595074,0.235779225,1.00230969853856,3728.82191586335,"transfer learning distractor loc - Figure 6B"
"p[22]4",0.176898683,0.019028805833689,0.140446225,0.21527495,1.00043816745293,4135.85104851109,"transfer learning distractor loc - Figure 6B"
"p[23]4",0.174752141,0.0179552776853074,0.140907175,0.211234475,0.999897212231708,4137.05013667233,"transfer learning distractor loc - Figure 6B"
"p[24]4",0.165293589,0.0187124728669269,0.129067825,0.20330595,1.00292799383843,4348.11797469856,"transfer learning distractor loc - Figure 6B"
"p[25]4",0.225489841,0.020636746102755,0.187041825,0.267429925,1.00336511603111,5868.05316609005,"transfer learning distractor loc - Figure 6B"
"p[26]4",0.18589271,0.0182220937307672,0.15139135,0.222761425,1.0012208208735,3678.02069417518,"transfer learning distractor loc - Figure 6B"
"p[27]4",0.188148007,0.0202209546708075,0.1504086,0.2298782,1.00420064709304,4170.25532493818,"transfer learning distractor loc - Figure 6B"
"p[28]4",0.223348873,0.0204756323534344,0.183597,0.2650737,0.99991444575936,4037.14709559181,"transfer learning distractor loc - Figure 6B"
"p[29]4",0.2112888215,0.0200072087921695,0.1717446,0.25212655,0.999899629000068,4236.10093742838,"transfer learning distractor loc - Figure 6B"
"p[30]4",0.1884311875,0.0184614895301592,0.152545275,0.2247234,1.00143901125557,3456.8745078486,"transfer learning distractor loc - Figure 6B"
"p[31]4",0.181603722,0.0192979058763463,0.144110775,0.21975165,0.999904886048941,3652.07047141808,"transfer learning distractor loc - Figure 6B"
"p[32]4",0.212088972,0.0192803999104938,0.175372375,0.252132675,1.00010917827342,3715.87654015617,"transfer learning distractor loc - Figure 6B"
"p[33]4",0.1929729585,0.0194929485820126,0.15569865,0.233298375,1.00225922358409,4453.21309734499,"transfer learning distractor loc - Figure 6B"
"p[34]4",0.1999721625,0.018606468486762,0.1654822,0.237893625,1.00250153651239,3533.80488029322,"transfer learning distractor loc - Figure 6B"
"p[35]4",0.2206015535,0.020072573941736,0.183010675,0.26255395,1.00008141518979,4756.74978534867,"transfer learning distractor loc - Figure 6B"
"p[36]4",0.1814001075,0.0184960731223797,0.146682375,0.2200842,1.00321546861756,4224.5828952196,"transfer learning distractor loc - Figure 6B"
"p[37]4",0.1831944915,0.0194314321778702,0.14655065,0.222302,1.00243850000754,4013.77292414687,"transfer learning distractor loc - Figure 6B"
"p[38]4",0.204825643,0.0194181619222255,0.1671708,0.2435561,1.00090884814426,4082.34623138623,"transfer learning distractor loc - Figure 6B"
"p[39]4",0.174733349,0.0183139085186044,0.14132615,0.2115072,1.00191252510477,3681.65086689199,"transfer learning distractor loc - Figure 6B"
"p[40]4",0.190485265,0.0193166114591019,0.154147325,0.229922075,1.00125122180025,3728.40364104777,"transfer learning distractor loc - Figure 6B"
"p[41]4",0.1931711785,0.0188171624408092,0.1572789,0.231842,1.00069205575969,3952.80247327712,"transfer learning distractor loc - Figure 6B"
"p[42]4",0.179251255,0.0178659820162419,0.144816175,0.215180275,1.00164169296733,3567.63114889466,"transfer learning distractor loc - Figure 6B"
"p[43]4",0.2114498255,0.0196288383934554,0.173624875,0.251794975,1.00259934875225,3667.7013441903,"transfer learning distractor loc - Figure 6B"
"p[44]4",0.183723019,0.0196916706636436,0.148013,0.224332125,0.999075528161404,4434.56364535644,"transfer learning distractor loc - Figure 6B"
"p[45]4",0.197895534,0.0192656914020609,0.160657875,0.235891925,0.999492576489825,4896.5706485936,"transfer learning distractor loc - Figure 6B"
"p[46]4",0.2047598205,0.0199937374610179,0.167606125,0.24490995,1.01260358362016,3164.3493586733,"transfer learning distractor loc - Figure 6B"
"p[47]4",0.236682092,0.0211947693867193,0.1957621,0.28176055,0.999913126947958,3241.48604800289,"transfer learning distractor loc - Figure 6B"
"p[48]4",0.190751276,0.0183668175499807,0.156238425,0.228873425,1.00291734050347,3277.10062528285,"transfer learning distractor loc - Figure 6B"
"p[49]4",0.1836635255,0.0177977880113625,0.150668125,0.220821125,1.00416484988645,3351.94590314683,"transfer learning distractor loc - Figure 6B"
"p[50]4",0.2116541295,0.0193205039316218,0.175591325,0.24899245,1.0033413852253,4569.61837043256,"transfer learning distractor loc - Figure 6B"
"p[51]4",0.1744128865,0.018261564554101,0.139390475,0.211610475,1.0034376921969,4339.12403133163,"transfer learning distractor loc - Figure 6B"
"p[52]4",0.172406073,0.0181287938636619,0.13790505,0.20885575,1.00176553161641,3602.43233285676,"transfer learning distractor loc - Figure 6B"
"p[53]4",0.2140727745,0.0190550322060036,0.178130875,0.2525434,1.00043635061388,4968.95158491558,"transfer learning distractor loc - Figure 6B"
"p[54]4",0.2095298545,0.0196365851682227,0.174385525,0.2495663,1.00041143923842,3654.00555268669,"transfer learning distractor loc - Figure 6B"
"p[55]4",0.174733637,0.0186386899643732,0.1382596,0.2114842,1.00579702416147,3602.34762605777,"transfer learning distractor loc - Figure 6B"
"p[56]4",0.2485449345,0.0210137564735764,0.20877315,0.289714375,1.00261981211226,2827.45729846043,"transfer learning distractor loc - Figure 6B"
"p[57]4",0.177225986,0.0190110664129839,0.139552625,0.21569185,1.00186067910819,3744.49386645812,"transfer learning distractor loc - Figure 6B"
"p[58]4",0.186127727,0.0180000630555138,0.1523529,0.2224596,1.00360183028454,4518.59061326893,"transfer learning distractor loc - Figure 6B"
"p[59]4",0.1936803315,0.0185628887246708,0.158636025,0.230686075,1.00434510521239,4049.64942936652,"transfer learning distractor loc - Figure 6B"
"p[60]4",0.172600245,0.0193313862117907,0.137308625,0.2127482,1.0028750035735,4606.6071921064,"transfer learning distractor loc - Figure 6B"
"p[61]4",0.2140157145,0.020723590837946,0.174270325,0.2563288,0.998962212221584,5030.50116504958,"transfer learning distractor loc - Figure 6B"
"p[62]4",0.195580033,0.0196737401078399,0.158147875,0.23631945,1.00371432839774,5514.46451743277,"transfer learning distractor loc - Figure 6B"
"p[63]4",0.2091551155,0.0196942829722754,0.1718843,0.249702675,1.00447924099305,5636.43460998961,"transfer learning distractor loc - Figure 6B"
"p[64]4",0.191251889,0.0185682678973574,0.1565393,0.228392725,1.0033223448522,3041.86834931939,"transfer learning distractor loc - Figure 6B"
